"","V1","V2"
"439","Att stora summor avsedda för barn, gamla och sjuka plockas ut som vinst av aktiebolag rimmar illa med de utmaningar välfärden står inför","socialdemokrat"
"440","En majoritet av väljarna vill #stoppavinstjakten - men de borgerliga partierna och SD röstade emot väljarnas vilja. Vill du också stoppa vinstjakten i välfärden? Välj socialdemokraterna den 9 september: https://www.socialdemokraterna.se/engagera-dig/formular-gor-en-insats/ …","socialdemokrat"
"441","”Medborgarna förväntar sig att deras skattepengar ska gå till det de är avsedda för, inte till obegränsade vinster. Därför måste jag göra vinstlobbyisterna besvikna och säga att frågan kommer att leva vidare” @shekarabi i @ABDebatt https://www.aftonbladet.se/debatt/a/WL1r2d  #stoppavinstjakten","socialdemokrat"
"442","Gymnasieminister @Anna_Ekstrom vill fortfarande stoppa vinstjakten i skolan. ""Lärarna står bakom oss"" säger hon. #skolan #lärare #utbpol @lararnas @heleneHK","socialdemokrat"
"443","Nej! Föräldrars önskemål går inte före barnens rätt! Inga barn eller ungdomar ska tvingas bära särskilda plagg eller utsättas för påtryckningar eller tvång. Skollagen och läroplanen gäller - för alla barn och ungdomar!
http://www.gp.se/nyheter/gp-granskar/ …","socialdemokrat"
"444","Under 2015 försvann 4,7 miljarder skattekronor från vår välfärd. Vem kan titta Sveriges elever och lärare i ögonen och säga att de pengarna inte hade gjort mer nytta i skolan? https://nyheter24.se/debatt/909098-vinnarna-i-svensk-skola-ska-vara-eleverna-inte-riskkapitalisterna …","socialdemokrat"
"445",".@TobiasBaudin: ”När cirka 80 procent av utgifterna inom t ex äldreomsorgen är personalkostnader kan man konstatera att det, generellt, blir personalen som betalar för de övervinster som delas ut till ägarna.” https://www.ka.se/vinstdriften-maste-bort-ur-valfarden … #facket #svpol","socialdemokrat"
"446","Välfärden behöver fler kollegor - inte stora vinstuttag.
Efter dagens omröstning är alternativen glasklara. Alliansen och SD valde att  ställa sig på direktörerna, inte välfärdsarbetarnas, sida #stoppavinstjakten","socialdemokrat"
"447","Ja, den allmänna opinionen är ju inget som varken allianspartierna eller SD verkar ta hänsyn till men misströsta inte, vi kommer att fortsätta kämpa för att välfärdspengarna ska gå till V-Ä-L-F-Ä-R-D  #stoppavinstjakten #svpol","socialdemokrat"
"448","Idag röstade samtliga borgerliga partier inkl SD ned vårt förslag om att #stoppavinstjakten i skolan och omsorgen.
 
Vinster i välfärden blir nu en valfråga! Vill du att dina skattepengar ska gå till barnens skola och de äldres omsorg, så röstar du på S: https://www.facebook.com/329885883718979/posts/2244113302296218/ …","socialdemokrat"
"449","S går till val på att #stoppavinstjakten Idag röstade RD om att stoppa vinstjakten i skola & omsorg. M, C, KD, L och SD röstade ner förslaget. Nu är det tydligt för väljarna vilka som vill att våra skattepengar ska gå till elever och lärare istället för till obegränsade vinster.","socialdemokrat"
"450","Skolan är ett nationellt intresse, inte en privat vinstmaskin - @AsaFahlenLR #skolan #utbpol #svpol #skolan http://lrbloggar.se/sanningaromskolan/skolan-ar-ett-nationellt-intresse-inte-en-privat-vinstmaskin/ …","socialdemokrat"
"451","S: Stoppa vinstjakten i skolan och rösta rätt i dag","socialdemokrat"
"452","Idag röstar riksdagen om vårt förslag för att #stoppavinstjakten.

En fråga till de borgerliga partierna och SD som kommer rösta för fortsatt stöd till obegränsade vinster:

Har skolan blivit bättre av obegränsade vinster? Har resultaten förbättrats? Har skolan blivit mer jämlik?","socialdemokrat"
"453","#STOPPAVINSTJAKTEN
Idag röstar riksdagen om att #stoppavinstjakten För oss #skvinnor är det självklart att skattepengar ska användas ansvarsfullt. Välfärd efter behov, inte lönsamhet. 
Läs @carinagohlsson s krönika i @fempers:","socialdemokrat"
"454","När Sverigedemokraterna i dag röstar emot förslaget till vinstbegränsning i välfärden ställer de sig på direktörernas sida – inte välfärdsarbetarnas, skriver @FacketKommunal:s ordförande @TobiasBaudin: https://www.ka.se/vinstdriften-maste-bort-ur-valfarden … #svpol #facket","socialdemokrat"
"455","Idag röstar man om begränsat vinstuttag i välfärden. Vinnarna i svensk skola ska vara eleverna, inte riskkapitalisterna! Håller du med?","socialdemokrat"
"456","För att människor ska få trygghet på arbetsmarknaden behövs nya möjligheter för människor att fylla på med kunskap under hela livet. Därför behövs regeringens reform av antagningen till högskolan som M vill stoppa! Skriver med @YlvaJohansson på @SvDDebatt","socialdemokrat"
"457","Besökte idag brandbekämpningsinsatsen utanför Sala. Räddningstjänsten, försvarsmakten, polisen, frivilliga och Trafikverket gör ett fantastiskt arbete, och man har dragit lärdom av den stora branden i Västmanland 2014:","socialdemokrat"
"458","Intervju med TT i samband med dagens besök vid brandbekämpningsinsatsen i Sala:","socialdemokrat"
"459","Ministrarna Helene Hellmark Knutsson och Ylva Johansson: ”Yrkeskunskap är en bra väg in till högskolan.” https://www.svd.se/yrkeskunskap-ar-en-bra-vag-in-till-hogskolan …","socialdemokrat"
"460","Idag firar vi! Och nä, allt är inte perfekt – men Sverige radar faktiskt upp topplaceringar i internationella rankningar.","socialdemokrat"
"461","Sveriges statsminister @SwedishPM talar på Mullsjös nationaldagsfirande.  Han inleder att tala om vikten att värna demokratin. Fantastisk uppslutning och solen skiner!","socialdemokrat"
"462","Idag firar vi att vi bor i ett land där man får älska vem man vill, där vi uppmuntras att bli vad vi vill & där det är viktigare vart vi är på väg än var vi kommer ifrån. I vårt land håller vi ihop och tar hand om varandra. I Sverige är vi starkare tillsammans!#nationaldagen","socialdemokrat"
"463","What a blessing to live in a country with peace and freedom. Where human rights are respected, and democracy and equality are universally valued. Today we are celebrating the National Day of Sweden","socialdemokrat"
"464","Glad nationaldag! Kom och fira i Rinkeby. Jag talar kl. 15.00 om vad som gör vårt Sverige unikt. ","socialdemokrat"
"465","Idag firar vi vår nationaldag! Vårt land bygger vi starkare tillsammans med omvärlden. Grattis Sverige ","socialdemokrat"
"466","”I vinstdrivande omsorgsverksamhet är både lönerna och bemanningen lägre. Det är alltså personalen som fått bekosta företagens miljardvinster”. Läs äldreminister @lenahallengren i @komarb","socialdemokrat"
"467","Idag på sveriges nationaldag vill jag ta tillfället i akt och särskilt tacka Sveriges äldre","socialdemokrat"
"468","NU MÖJLIGGÖR VI ETT ROLIGARE SOMMARLOV FÖR UNGA

Stockholms län är en av de landsting som nappat på regeringens erbjudande om finansiering för att erbjuda alla högstadie- och gymnasieelever SL-kort i sommar.

Så får fler ungdomar en friare fritid.","socialdemokrat"
"469","På torsdag gör jag mitt för att sätta punkt för vinstjakten. Tragiskt nog kommer regeringens förslag på vinstbegränsning fällas av de borgerliga och Sverigedemokraterna i riksdagens omröstning....","socialdemokrat"
"470","Två dagar kvar till omröstningen i riksdagen om att #stoppavinstjakten Engagera dig du också: https://www.socialdemokraterna.se/engagera-dig/kampanj/stoppa-vinstjakten/ …","socialdemokrat"
"471","Aktuellt ville ha debatt med mig, M och SD ikväll om regeringsfrågan. SD och M backade ur. Varför skyr M och SD debatt om regeringsfrågan?","socialdemokrat"
"472","Hur kan en riksdagsmajoritet, med SD i spetsen, försvara en modell där undersköterskor som arbetar på privata äldreomsorgen i genomsnitt tjänar 1800 kr mindre varje månad?

Samtidigt som en överväldigande majoritet av folket vill #stoppavinstjakten","socialdemokrat"
"473","Sverige står inför ett vägval. Mer trygghet i arbetslivet för vanligt folk - eller en otrygg arbetsmarknad med M och SD. Den 9 september bestämmer du. Engagera dig för ett starkare samhälle du också! https://www.socialdemokraterna.se/engagera-dig/ ","socialdemokrat"
"474","”När parterna är överens om ett väl genomarbetat förslag som är så balanserat är det självklart för mig att det går före andra förslag” - @YlvaJohansson @socialdemokrat @arbetsmarkdep","socialdemokrat"
"475","I ett starkt samhälle ska alla känna trygghet på jobbet. Därför går vi till val med en kraftfull handlingsplan för tryggare arbetsliv. Lär mer om programmet här https://www.socialdemokraterna.se/aktuellt/2018/handlingsplan-for-trygga-jobb/ …","socialdemokrat"
"476","Förstås! @LOSverige  @TCOSverige och @Akademikerna står alla bakom regeringens förslag.","socialdemokrat"
"477","#backassuhylte","socialdemokrat"
"478","I nationell plan för infrastruktur satsar regeringen på en stor pilot för #elväg. Bra tycker vi! Vi vill att Sverige ska vara en permanent världsutställning för fossilfria transporter och detta är en viktig pusselbit! #fossilfritt @TomasEneroth @IsabellaLovin #infrapol #infraplan","socialdemokrat"
"479","Gymnasieminister @Anna_Ekstrom utmanar @bjorklundjan före röstningen i riksdagen om att begränsa företagens vinster i skolan. @lararnas @Utbdep @liberalerna @socialdemokrat","socialdemokrat"
"480","Sex dagar senare och fortfarande inget svar. Om tre dagar kommer @bjorklundjan rösta för fortsatt vinstjakt i skolan. Men debattera frågan verkar han inte vilja. #stoppavinstjakten","socialdemokrat"
"481","Ni vet den där järnvägssatsningen som vi pratat om och längtat efter i ca 15 år? Nu händer den! :O","socialdemokrat"
"482","För ett starkare samhälle som håller ihop - nu gör vi den största järnvägssatsningen i modern tid. Läs mer på https://www.socialdemokraterna.se/aktuellt/2018/sa-bygger-vi-sverige-starkt-med-en-hallbar-infrastruktur/ …","socialdemokrat"
"483","Utan S blir det en otrygghetschock i arbetslivet","socialdemokrat"
"484","Den borgerliga regeringen la värnplikten i malpåse. Vi återinförde den, och nu ökar vi antalet mönstrande ungdomar kraftigt. Ett viktigt led i regeringens arbete för höjd försvarsförmåga:","socialdemokrat"
"485","Idag träffade jag SSU Hyltes nya ordförande på lunchen. En driven och engagerad människa som brinner för att göra Hyltebruk bättre för unga. SSU Hylte, vi är många som backar er. Vi står tillsammans mot hat och rasism!","socialdemokrat"
"486","Samtidigt som mycket av debatten har kretsat kring infekterade frågor om asylrätten, har regeringen genomfört 100 riktigt bra grejer (tack @ssu_sverige för sammanställningen!). Och fler kommer det att bli, om vi får chansen! 

Istället för sänkta skatter:","socialdemokrat"
"487","”Vi är det enda land i västvärlden som tillåter kommersiella bolag i skolsektorn och ger dem möjlighet till obegränsade vinstuttag,” säger Shekarabi (S) i #Ekonomistudion: https://www.svd.se/vi-ar-enda-landet-som-tillater-detta-i-vastvarlden …","socialdemokrat"
"488","Är det verkligen ett problem? Det säger Emil Källström (C) om att John Bauer, efter stora vinstutbetalningar, la ner vilket ledde till att 10000 elever blev utan skola. 
Ja. Det är ett stort problem. Kunskapstörst ska stå i fokus i svensk skola, inte vinstjakt. #stoppavinstjakten","socialdemokrat"
"489","I dag debatterar riksdagen förslaget till ett tak för vinstuttaget ur välfärden. Här applåderar Alliansen välfärdsklippen. #svpol","socialdemokrat"
"490","Tack @lenahallengren för bra samtal om kraften i civilsamhället och idrottens möjligheter att bidra till att bryta äldres ensamhet samt även arbeta generationsöverskridande. #strategi2025 #idrottföräldre  #svpol","socialdemokrat"
"491","Just nu debatteras regeringens förslag om att begränsa vinster i skolan och omsorgen. Lyssna live här: http://www.riksdagen.se/sv/webb-tv/video/debatt-om-forslag/tillstand-att-ta-emot-offentlig-finansiering-inom_H501FiU44 … #stoppavinstjakten","socialdemokrat"
"492","DEBATT Med vallöften om att stoppa sms-anställningar och stärkt skydd mot trakasserier i arbetslivet visar @socialdemokrat att de är det enda partiet som ställer sig på unga löntagares sida - @philipbotstrom @ssu_sverige Josefin Johansson @lo_ung","socialdemokrat"
"493","10 000 fler undersköterskor eller obegränsade vinstuttag som går till riskkapitalister? Vad tycker du politikerna borde prioritera för dina skattepengar? Vi tycker såklart undersköterskor. Skriv under här om du håller med: https://www.socialdemokraterna.se/engagera-dig/kampanj/stoppa-vinstjakten/ … #svtagenda #stoppavinstjakten","socialdemokrat"
"494","Det skiljer i genomsnitt 1800 kr i månaden mellan en undersköterska som jobbar i privat äldreomsorg jämfört med kommunal. Det är uppenbart att vinstjakten går ut över löner och arbetsvillkor. #stoppavinstjakten","socialdemokrat"
"495","""Vi vill få bort oseriösa aktörer som fuskar och drar ner på bemanningen för att ta ut mer i vinst. Vi har västvärldens mest generösa regler. Det läcker pengar från äldreomsorgen. Pengar som skulle gå till undersköterskor går istället till vinster"" @shekarabi i #svtagenda ","socialdemokrat"
"496","Fakta: den genomsnittliga månadslönen är lägre i privat jämfört med kommunal äldreomsorg. #stoppavinstjakten","socialdemokrat"
"497","Fakta: privata äldreboenden har lägre bemanning jämfört med kommunal äldreomsorg. #stoppavinstjakten","socialdemokrat"
"498","En av mandatperiodens viktigaste prioriteringar för mig har varit att pressa fram kortare betaltider till små och medelstora. Bra med kod - men nu måste fler ansluta sig och krav på rapportering införas! ”Sena betalningar slår mot jobb och tillväxt” | SvD","socialdemokrat"
"499","Privat eller kommunal äldrevård? Se Agendas reportage och debatt mellan Ardalan Shekarabi (S) @Shekarabi och Emil Källström (C) @emilkallstrom 21.15 i SVT2 och SVT Play","socialdemokrat"
"500","Inte bara @TCOSverige utan också flera stora arbetsgivarförbund vill ha grundläggande högskolebehörighet med möjlighet att välja bort. För mig och regeringen är det självklart att lyssna till dem som kan arbetsmarknaden bäst!","socialdemokrat"
"501","10) För att inte tala om betyginflationen och alla skandaler i privata friskolor som undergräver förtroendet för skolan. Varför vill inte SD och övriga högerpartier #stoppavinstjakten ?

- https://www.aftonbladet.se/nyheter/a/zLyPmw/ministern-trott-pa-skandaler …
- http://skolvarlden.se/artiklar/professorn-gladjebetyg-vanligast-pa-friskolor …","socialdemokrat"
"502","9) Trots högre betyg klarar sig elever från privata gymnasieskolor sämre i högskolan jämfört med studenter från kommunala gymnasieskolor. #stoppavinstjakten","socialdemokrat"
"503","8) När vinsterna ska maximeras är det personalen som får betala. #stoppavinstjakten","socialdemokrat"
"504","7) På privata förskolor är det betydligt färre som är legitimerade förskollärare, jämförts med kommunal verksamhet. Varför vill SD och övriga högerpartier ha det så, istället för att #stoppavinstjakten i skola och omsorg?","socialdemokrat"
"505","6) Visste du att kommunala gymnasieskolor har 25% högre lärartäthet jämfört med privata gymnasieskolor? Varför vill SD och de andra högerpartierna att våra skattemedel ska gå till privata vinster istället för fler behöriga lärare? #stoppavinstjakten","socialdemokrat"
"506","5) ...eller 9 000 fler grundskollärare. Klart våra gemensamma skattemedel ska gå till fler lärare och bättre skolor för alla elever. Inte obegränsade vinster för riskkapitalister i skolan. #stoppavinstjakten","socialdemokrat"
"507","4) För samma 4,7 miljarder som försvann i övervinster hade vi kunnat anställa motsvarande 10 000 undersköterskor... #stoppavinstjakten","socialdemokrat"
"508","3) 4,7 miljarder kronor försvann i övervinster 2015. För det hade vi fått 9500 förskollärare. Våra skattemedel ska gå till bättre skola och förskola för våra barn, inte till vinster för riskkapitalister. #stoppavinstjakten","socialdemokrat"
"509","2) Den genomsnittliga månadslönen är lägre i privat jämfört med kommunal äldreomsorg. #stoppavinstjakten","socialdemokrat"
"510","Här kommer några anledningarna till att #stoppavinstjakten i skolan och omsorgen. 1) Privata äldreboenden har lägre bemanning jämfört med kommunal äldreomsorg. Våra gemensamma skattemedel ska gå till fler undersköterskor, inte obegränsade vinster.","socialdemokrat"
"511","Snart möter @shekarabi @Centerpartiet s @emilkallstrom i @svtagenda om vinstjakten i skolan och omsorgen. Vi vill #stoppavinstjakten medan C, liksom SD och övriga högerpartier, fortsatt vill tillåta att välfärdsföretag gör obegränsade vinster med våra gemensamma skattemedel.","socialdemokrat"
"512","Vi fortsätter bygget av ett starkare samhälle som håller ihop. @TomasEneroth presenterade ännu en stor infrastruktursatsning; bygget av sydostlänken mellan Älmhult och Blekinge kustbana blir av.","socialdemokrat"
"513","Nu infriar vi vårt vallöfte och bygger Sydostlänken. Vi avsätter 1,6 miljarder kr till upprustning av järnvägen mellan Älmhult och Olofström samt byggande av ny mellan Olofström och Karlshamn. Sydostlänken blir ett viktigt godsstråk och kommer att stärka näringslivet i regionen.","socialdemokrat"
"514","Möter @emilkallstrom i debatt om vinster i skolan & välfärden ikväll!","socialdemokrat"
"515","Just det, Moderaterna före april jade jag ju missat!","socialdemokrat"
"516","Jag gjorde en lista. Här är några som stöder regeringens förslag alt uppmanar Moderaterna och allianspartierna att rösta för regeringens förslag om att högskolebehörigheten ska ingå i yrkesprogrammen men kunna väljas bort. Har jag missat något?","socialdemokrat"
"517","Nu uppmanar också @Eva_Nordmark och @TCOSverige Moderaterna och allianspartierna att rösta för regeringens förslag om att högskolebehörigheten ska ingå i yrkesprogrammen men kunna väljas bort.","socialdemokrat"
"518","Bra förslag för trygghet i arbetslivet! #schystavillkor #val2018 @socialdemokrat","socialdemokrat"
"519","En trygg arbetsmarknad, med schyssta villkor och trygga anställningar skapar ett starkare samhälle. Därför går vi till val på en kraftfull handlingsplan med 10 punkter för en tryggare arbetsmarknad. Läs mer på https://www.socialdemokraterna.se/aktuellt/2018/handlingsplan-for-trygga-jobb/ … #tryggajobb","socialdemokrat"
"520","Arbetarepartiet Socialdemokraterna","socialdemokrat"
"521","ALLA kvinnor ska få en bra vård efter förlossning.

Nyhet idag:
S vill satsa 100 miljoner för en eftervård av hög kvalitet och som är lika bra över hela landet. Ingen kvinna ska behöva kämpa för att få vård för de skador och besvär som uppstår efter en förlossning.","socialdemokrat"
"522","”Ingen ska inbilla sig att de privata företagen engagerar sig i skola och omsorg av ideella skäl. Det handlar helt enkelt om att finna nya marknader där det går att göra sig en extra profit.” Peter Hultqvist skriver i @dalademokraten https://www.dalademokraten.se/artikel/opinion/ledare/peter-hultqvist-freda-valfarden-fran-vinstintressen … #stoppavinstjakten","socialdemokrat"
"523",".@sr_ekot: Vill sätta ljuset på förlossningsskador https://t.sr.se/2szwrtn ","socialdemokrat"
"524","Jag gillar verkligen att debattera med @bjorklundjan och hoppas fortfarande på en debatt!","socialdemokrat"
"525","Anna Ekström (S), gymnasieminister: ”De negativa effekterna av skolan som en tjänst på marknaden är tydliga. Det är hög tid att börja återskapa skolan som gemensam bildningsinstitution.” https://www.svd.se/aterskapa-skolan--utan-skadlig-nyliberal-logik …","socialdemokrat"
"526","Sverige är det enda land i västvärlden där privata välfärdsföretag kan göra obegränsad vinst. Våra skattepengar ska gå till bättre skola och omsorg - inte privata vinster. Engagera dig för att  #stoppavinstjakten https://www.socialdemokraterna.se/engagera-dig/kampanj/stoppa-vinstjakten/ … @shekarabi @philipbotstrom @ssu_sverige","socialdemokrat"
"527","Glädjande besked från regeringen - ytterligare drygt 5 miljarder kronor till infrastruktursatsningar i Västsverige! Farleden till Gbg hamn fördjupas och jvg Gbg-Borås påbörjas. Byggstart 2024 i båda fallen. Nu blir det tårta.","socialdemokrat"
"528","I vårt starka samhälle behöver hela landet hålla ihop. Därför gör den S-ledda regeringen miljardsatsningar på bättre infrastruktur i hela landet. Idag presenterades satsningar på järnvägen mellan Göteborg och Borås, och på Göteborgs hamn. http://www.gp.se/nyheter/göteborg/ja-från-regeringen-till-ny-järnväg-göteborg-borås-och-hamnsatsning-1.6340452 …","socialdemokrat"
"529","”Det här ska sätta stopp stopp för sms-anställningar” - @YlvaJohansson om 10 punkter från @socialdemokrat som ska göra arbetsmarknaden tryggare. #val2018","socialdemokrat"
"530","”Friskolan gör miljonvinst - får bidrag till läxhjälp”. #stoppavinstjakten","socialdemokrat"
"531","”Våra barn får betala priset för Academedias miljonvinster”
Föräldrar kritiska efter nedläggningsbesked av skola. #stoppavinstjakten","socialdemokrat"
"532","Skolverket kräver tillbaka 28 miljoner kronor av ett privat skolföretag då de inte uppfyllt sina åtaganden kopplat till statsbidrag. #stoppavinstjakten","socialdemokrat"
"533","”Friskolor sätter systematiskt högre betyg än offentliga, jämfört med elevernas resultat på nationella prov”. #stoppavinstjakten","socialdemokrat"
"534","Snart tar riksdagen ställning till vårt förslag om att #stoppavinstjakten i skola och omsorg. @liberalerna kommer rösta nej. @Anna_Ekstrom utmanade @bjorklundjan på debatt om detta för 3 dagar sedan utan att få svar. Så nu kommer frågan igen. Du ställer väl upp Jan?","socialdemokrat"
"535","De senaste fyra åren har regeringen fördubblat satsningarna på psykisk ohälsa, men det räcker inte, skriver Annika Strandhäll och Philip Botström. @strandhall @philipbotstrom #svpol","socialdemokrat"
"536","Bakom denna artikel ligger många års arbete, diskussioner, rapporter, tankemöda. Så här tycker jag. Jag anser att det är viktigt. Jag tror inte att alla håller med mig, men jag tror att många gör det och att skolan som bildningsinstitution behöver diskuteras djupt och brett.","socialdemokrat"
"537","Regeringen satsar drygt 1,2 miljarder kronor på att öka Göteborg hamns kapacitet så att större fartyg kan använda hamnen. Idag är sjöfarten kraftigt underutnyttjad – vi tror på sjöfarten, vill utveckla den och göra Sverige till en stolt sjöfartsnation igen. #infrapol","socialdemokrat"
"538","Senast en moderat finansminister ansvarade för pengar till infrastruktursatsningar lät det så här. Den politiken ser vi resultatet av idag. #infrapol","socialdemokrat"
"539","”Om man ser skolan som en tjänst på marknaden är det rationellt att välja den tjänsteleverantör som ger bäst utdelning i form av bäst betyg för minst insatt arbete.” @Anna_Ekstrom i @SvDDebatt #stoppavinstjakten","socialdemokrat"
"540","Regeringen lovar byggstart för Norrbotniabanan – satsar närmare sju miljarder
https://omni.se/regeringen-lovar-byggstart-for-norrbotniabanan/a/L0GOjV … @socialdemokrat","socialdemokrat"
"541","11 588 har sökt till den polisutbildning som börjar nästa år, vilket är rekord! Och till höstens utbildning har 791 antagits, det högsta antalet på många år! Välkomna!","socialdemokrat"
"542","De negativa effekterna av skolan som en tjänst på marknaden är tydliga. Det är hög tid att börja återskapa skolan som gemensam bildningsinstitution”. @Anna_Ekstrom skriver på @SvDDebatt #stoppavinstjakten","socialdemokrat"
"543","#stoppavinstjakten ","socialdemokrat"
"544","7 miljarder till ett viktigt infrastrukturprojekt - bygget av Norrbotniabanan! Den finns med i den nationella transportplanen som presenteras inom kort. ”Vi kan ge besked att Norrbotniabanan kommer att byggas”, säger @TomasEneroth","socialdemokrat"
"545","Sverige står inför ett vägval. Om 100 dagar avgör du om vi ska ha ett starkare samhälle som finns där för alla. Eller ett svagare samhälle med borgerlig politik som gynnar dem som redan har allra mest. 

Var med och gör skillnad i valet. Engagera dig  https://www.socialdemokraterna.se/engagera-dig/formular-gor-en-insats/ …","socialdemokrat"
"546","100 dagar kvar till valdagen! Dagen till ära har vi sammanställt 100 reformer som @socialdemokrat genomfört i regeringsställning som gjort skillnad för unga. Helt enkelt 100 skäl att rösta på @socialdemokrat – för vi har bara påbörjat välfärdsbygget","socialdemokrat"
"547","”Jag har hållt på Tottenham i många år så jag har inte mycket till övers för Liverpool. Men de har en sång som jag gillar. När de kliver in på arenan så sjunger de ”You’ll never walk alone”. Du går aldrig ensam”. Se och läs Stefan Löfvens #taltillnationen","socialdemokrat"
"548","Nu tar vi nästa steg för en ännu bättre hälsosjukvård, fint att ta emot utredningen idag. @aknergardh","socialdemokrat"
"549","– Det är oroande att det inte finns forskningsstöd när det görs en stor omläggning av hur resurser och styrning av verksamheter ser ut, säger socialminister Annika Strandhäll (S), om att modellen införts på bred front på Karolinska.","socialdemokrat"
"550","”Du ska våga tro på framtiden. Du kan aldrig veta exakt hur den blir men du ska veta, i ditt hjärta, att vi möter den tillsammans”. Stefan Löfven i #taltillnationen https://www.svtplay.se/video/18184458/tal-till-nationen-mitt-sverige-2028/tal-till-nationen-mitt-sverige-2028-stefan-lofven-s …","socialdemokrat"
"551","Rekordmånga sökande till polisutbildningen och   rekordmånga antagna. Viktiga steg mot 10000 fler polisanställda.","socialdemokrat"
"552","Uppskattar att vår gymnasieminister @Anna_Ekstrom tar sig tid att träffa kloka och pålästa människor som @nicklas80 och för ett tag sedan @pumpmannensfru!","socialdemokrat"
"553","”Jag vill använda vår ekonomiska styrka för att skapa ett starkare samhälle där du kan känna dig trygg, fri, hemma. Där du vet att du inte går ensam”. Se Stefan Löfven i #taltillnationen https://www.svtplay.se/video/18184458/tal-till-nationen-mitt-sverige-2028/tal-till-nationen-mitt-sverige-2028-stefan-lofven-s …","socialdemokrat"
"554","”I vårt starka samhälle ska vi både ställa krav och ge möjligheter. Gör din plikt, kräv din rätt, är den bästa principen för att bygga ett land som håller ihop.” Stefan Löfven i Tal till nationen.  

https://www.svtplay.se/video/18184458/tal-till-nationen-mitt-sverige-2028/tal-till-nationen-mitt-sverige-2028-stefan-lofven-s …","socialdemokrat"
"555","Den S-ledda regeringen satsar på att bygga ut järnvägssträckan mellan Stockholm och Uppsala till fyra spår. - Det här är mycket behövligt, inte minst för alla arbetspendlare, säger statsminister Stefan Löfven. https://www.aftonbladet.se/nyheter/a/Rxwpbx/regeringen-vill-ha-fyrspar-till-uppsala …","socialdemokrat"
"556","I ett läge där vi behöver fler som arbetar i äldreomsorgen plockas samtidigt skattemedel ut som vinster istället för att investeras personal. Så kan vi inte ha det.","socialdemokrat"
"557","Sveriges och @margotwallstrom  okända roll i spelet om Nordkorea. En aktiv socialdemokratisk utrikespolitik ger ökad trygghet i Sverige.","socialdemokrat"
"558","”För 60 år sedan hölls ett möte i Stockholms barnavårdsnämnd”. Missa inte Stefan Löfven i Tal till nationen. Ikväll, 19.15 på @svt 1","socialdemokrat"
"559","Gymnasieläraren Camilla Carlberg ställer en befogad fråga. Har vi vant oss? Mitt svar är: Jag bryr mig. Jag lovar att aldrig vänja mig. Så här kan vi inte ha det. #stoppavinstjakten 
https://www.facebook.com/gymnasieministern/posts/2041292689237415 …","socialdemokrat"
"560","Liberalerna kommer rösta nej till den S-ledda regeringens förslag om att begränsa företagens vinster i skolan, trots att en majoritet av svenska befolkningen vill stoppa dem. @Anna_Ekstrom utmanar därför @bjorklundjan på debatt om att #stoppavinstjakten i skolan.","socialdemokrat"
"561","Missa inte, live på vår Facebook 17.00 idag: @Anna_Ekstrom svarar på dina frågor! Om att #stoppavinstjakten i skolan och mycket mer. Se här  https://m.facebook.com/socialdemokraterna/?tsid=0.7353910352440322&source=result …","socialdemokrat"
"562","”Mitt försök att betala tillbaka till det samhälle som gett mig så mycket, det är att leda vårt land mot att bli just en gemenskap byggd på samarbete, jämlikhet och tillit.” Missa inte Stefan Löfven i Tal till nationen på @svt https://www.svtplay.se/video/18184458/tal-till-nationen-mitt-sverige-2028/tal-till-nationen-mitt-sverige-2028-stefan-lofven-s …","socialdemokrat"
"563","Exempel 3: Nej till lägre fackföreningsavgift. Nyligen röstade SD nej till skattereduktion av fackföreningsavgiften, något som till och med M avstod från att göra.","socialdemokrat"
"564","Exempel 2: Lagstadgade minimilöner som leder till lönedumpning. SD vill, precis som de andra högerpartierna, att politiker ska lagstifta om lägre löner, vilket i förlängningen bidrar till lönedumping på den svenska arbetsmarknaden .","socialdemokrat"
"565","Exempel 1: Obegränsade vinstuttag från välfärden. Från att ha varit helt emot vinster i skolan har SD, efter påtryckningar från vinstlobbyn, ändrat åsikt och är nu det parti som tydligast försvarar vinstjakten i välfärden.","socialdemokrat"
"566","”När det gäller vilket parti som står på arbetarnas sida finns det bara ett: Socialdemokratiska arbetarepartiet. Jimmie Åkesson är en ulv i fårakläder”. @m_m_pettersson skriver i @tidn_arbetet","socialdemokrat"
"567","Vi sitter på tåget till Uppsala där statsministern och @IsabellaLovin presenterar nya 4spår mellan Sthlm-Uppsala. Ny investering skapar både jobb och nya bostäder och dessutom underlättar pendlingen för många!","socialdemokrat"
"568","S vill begränsa hyvling – LAS ska inte kunna rundas http://www.dagensarena.se/innehall/s-vill-begransa-hyvling-las-ska-inte-kunna-rundas/ … via @DagensArena","socialdemokrat"
"569","4,7 miljarder i vinster till riskkapitalister eller 6400 fler lärare? Vi vet vad vi väljer #stoppavinstjakten #aktuellt","socialdemokrat"
"570","”2015 handlade det om 725 miljoner kr i vinstuttag i skolan. Det är inga småpengar. Det hade kunnat gå till eleverna istället” @SwedishPM i #aktuellt","socialdemokrat"
"571","#stoppavinstjakten","socialdemokrat"
"572","”Moderaterna driver i tio steg förändringar som om de genomfördes skulle innebära ett systemskifte med otryggare jobb, sänkta löner och en nedmontering av den aktiva arbetsmarknadspolitiken.” @LOSverige på @DNDebatt","socialdemokrat"
