"","V1","V2"
"292","Utsläppsbudget för klimatet föreslås av Vänsterpartiet http://miljo-utveckling.se/utslappsbudget-for-klimatet-foreslas-av-vansterpartiet/ …","vansterpartiet"
"293","V vill miljardsatsa för tidigare psykvård https://www.aftonbladet.se/a/G1bkOl 
Mycket klokt! Till detta behöver påminnas om vikten av att samordna skolan, socialtjänsten & mobilisera resurser kring hela familjen. Ingen vårdgivare kan ensam ""bota"" psykisk ohälsa eller förhindra suicid.","vansterpartiet"
"294","Jag och Omar åt lunch ihop, det blev en fin stund. Alla kan hjälpa till att öppna dörren till Sverige för nyanlända, och vi kan själva lära oss något på vägen.","vansterpartiet"
"295","Fler ska kunna få hjälp för psykisk ohälsa redan på vårdcentralen. För det vill vi satsa en miljard kronor årligen.","vansterpartiet"
"296","Fördrar Jonas Sjöstedt piercing eller tatuering? Svar i Barnen möter partiledarna","vansterpartiet"
"297","Jonas Sjöstedt gör ett mycket sympatiskt intryck i Söndagsintervjun. Martin Wicklin upphör inte imponera. Så lyhörd, insatt och närvarande. #söndagsintervjun","vansterpartiet"
"298","På tal om...

Ungarna mina har bägge fått varsitt GRATIS busskort nu i dagarna. Gäller hela sommaren, från 15:e juni till 15:e augusti. Tack för det @vansterpartiet och @skanetrafiken <3

Nämnde jag att det var GRATIS!?

#svpol","vansterpartiet"
"299","”Det som parterna har kommit överens om är omotiverat och vi kommer att rösta nej till det i riksdagen. Vi kan inte se att det stärker löntagarnas ställning” - @jsjostedt @vansterpartiet","vansterpartiet"
"300","Stoppa nedmonteringen av LSS. Det är en frihetsreform och en oumbärlig del av vårt sociala skyddsnät. Jonas Sjöstedt talar vid manifestation anordnad av DHR Stockholm #lss #jämlikhet #vänsterpartiet","vansterpartiet"
"301","Nu inför vi avgiftsfri kollektivtrafik för skolungdomar. @AnderssonUlla i @Nyheter24: https://nyheter24.se/debatt/909232-v-nu-infor-vi-avgiftsfri-kollektivtrafik-for-skolungdomar … #svpol","vansterpartiet"
"302",".@jsjostedt svarar Clara Lidström om folksjukdomen utmattning: Målet är sex timmars arbetsdag med bibehållen lön för alla. #svpol @vansterpartiet","vansterpartiet"
"303","Vänsterpartiet vill satsa på de bruksorter, landsbygdsområden och andra delar av Sverige som har svikits. Vi ska kunna lita på att välfärdssamhället fungerar oavsett var vi bor.","vansterpartiet"
"304","Vi har en varning till alla er som tror att ni kan andas ut kring vinsterna i välfärden. Det kan ni inte. Inte alls, skriver @jsjostedt","vansterpartiet"
"305","Idag kom det i brevlådan. Kortet ut i sommaren. 
Frihet för alla framförhandlad av @vansterpartiet","vansterpartiet"
"306","”Välfärden ska inte vara en marknad. Där är vi medborgare, inte kunder.”

Jonas Sjöstedt om vinster i välfärden i Aktuellt.","vansterpartiet"
"307","Bättre välfärd utan vinstjakt. Den nionde september får väljarna avgöra.

Se Jonas Sjöstedt i SVT Aktuellt om vinsterna kl 21.","vansterpartiet"
"308","#Vänsterpartiet har högst andel kvinnor i topp på kommunlistorna! Härligt, så är det i ett feministiskt parti!","vansterpartiet"
"309","Ett annat alternativ skulle möjligen vara att rösta på Vänsterpartiet, som var det enda parti som faktiskt drev frågan fram till typ förra veckan.","vansterpartiet"
"310","Idag röstade de borgerliga och Sd för obegränsade vinster i välfärden. Men det här är långt ifrån avgjort. Nu blir vinsterna valfråga och vi vet vad väljarna tycker.","vansterpartiet"
"311","När Sverigedemokraterna i dag röstar emot förslaget till vinstbegränsning i välfärden ställer de sig på direktörernas sida – inte välfärdsarbetarnas, skriver @FacketKommunal:s ordförande @TobiasBaudin: https://www.ka.se/vinstdriften-maste-bort-ur-valfarden … #svpol #facket","vansterpartiet"
"312","”Jag tycker att det är chockerande. Men när det offentliga lägger ut uppdrag på vinstdrivande aktörer måste man nästan räkna med att de försöker hitta på sätt att tjäna pengar” - @aliesbati @vansterpartiet","vansterpartiet"
"313","Intressant att opinionsstödet för @vansterpartiet fortsätter att öka. Det visar att allt fler tycker klimat/miljö, ekonomi, ökade klyftor, kultur, omställning är viktiga frågor.  
https://www.svt.se/special/scb-partisympatier/ … via @svtnyheter","vansterpartiet"
"314","Bra nyheter från EU domstolen idag - Samkönade par omfattas också av rätten att flytta och bo i olika länder. Allt annat hade ju varit helt åt h-e iochförsig! @rfslnewcomers @RFSL_GBG @RFSU #EUpol #LGBTQI","vansterpartiet"
"315","Nationaldagsfirande i Sundbyberg och Rinkeby… https://www.instagram.com/p/BjrzvezDZl2/?utm_source=ig_twitter_share&igshid=1u0xux2qb8681 …","vansterpartiet"
"316",".@AnderssonUlla ”Att bankerna festat loss, det vet vi alla. Men få vet att det är dubbelt så hög avkastning att äga en skola än att äga en bank. Är det rimligt? Nej, inte på någon punkt.”","vansterpartiet"
"317","Passar på att ge lite börstips så här på nationaldagen. Håll er borta från välfärdsprofitörerna, det blir ett stopp på vinstjakten. #stoppavinstjakten","vansterpartiet"
"318","Igår så kom sommarkortet till vår 16-åriga ""fosterhems-kille"". Tack @vansterpartiet för en bra reform! Vi har råd med sommarkort, men väldigt många andra har det verkligen inte. #brapolitikförallaintebaraförderika #vårturnu #sverigebehöverenstarkvänster #hejasverige","vansterpartiet"
"319","”Men det är konstigt att utifrån hotet om en utredning, som aldrig borde tillsatts, komma fram till inskränkningar som ska accepteras för att de är bättre än vad som hotades med från början i utredningen” - @aliesbati @vansterpartiet","vansterpartiet"
"320","Tidigare idag hade vi ett viktigt och bra möte med förskolelärarna Miriam, Rikard och Charlotte angående förskoleupproret. Dags att förbättra arbetsmiljön för de som arbetar i förskolan!

#pressatläge #förskoleupproret #vårturnu","vansterpartiet"
"321",".@DjurensRatt har granskat partiernas djurpolitik. Marcus Oscarsson på TV4 sammanfattar: ""Guldet går till Vänsterpartiet, som är outstanding när det gäller djurpolitik i Sverige."" #svpol","vansterpartiet"
"322","”Det är viktigt att Sverige står fast vid vilken flyktingpolitik man själv vill ha, att man inte deltar i den här kapplöpningen mot botten. Och att man ser till att det är möjligt med familjeåterförening” säger Malin Björk.","vansterpartiet"
"323","Hanna Gedin, biträdande partisekreterare om uppgången i SCB:s väljarundersökning: ""Vi har inte svajat""","vansterpartiet"
"324","Trött men väldigt, väldigt peppad efter tre timmars snack för och med nya och blivande medlemmar i Vänsterpartiet. Förstagångsväljare och pensionärer, professorer och timmisar. En känsla av akut nödvändighet och samtidigt uppsluppen stämning. ","vansterpartiet"
"325","Flygbladsutdelning kl 07 på stationen med budskapet ""Tack V för gratis UL-kort till ungdomar i sommar!"" 
Bra sommarlov förtjänar alla barn och ungdomar!
#vårturnu #Svpol #018pol","vansterpartiet"
"326","Polis, räddningstjänst, vård och annan offentlig service ska finnas tillgänglig även på landsbygden. Posten ska komma, apoteket ska ha din medicin och polisen ska ha tid att rycka ut när du ringer, skriver @hsvenneling","vansterpartiet"
"327","Vid kommersiell drift inom välfärden ska personalen skapa vinst till ägarna. Och visst påverkar det villkoren för personalen. Det säger @aliesbati i debatten om vinster i välfärden i riksdagen. #vårturnu","vansterpartiet"
"328","- Jag tycker att ni ska stå upp för era vallöften och inte kalla dem irrelevanta, säger @AnderssonUlla i en replik till Oscar Sjöstedt, SD, i debatten om vinster i välfärden i riksdagen. #vårtrunu","vansterpartiet"
"329","Det är ideologisk blindhet att försvara experimentet med vinster i välfärden. Det säger @AnderssonUlla i en replik till Niklas Wykman, M, i debatten om vinster i välfärden i riksdagen. #vårturnu","vansterpartiet"
"330","- Frågan om vinster i välfärden handlar om hur vi ser
på varandra. När vi går till vårdcentralen vill vi vara trygga
med att vi bemöts utifrån våra behov, inte utifrån hur lönsamma vi är, säger @AnderssonUlla i debatten om vinster i välfärden i riksdagen. #vårturnu","vansterpartiet"
"331","- Utan Vänsterpartiet hade vi inte haft en proposition på riksdagens bord i dag, säger @AnderssonUlla i debatten om vinster i välfärden i riksdagen. #vårturnu","vansterpartiet"
"332","- Vänsterpartiet vill få bort vinstjakten i välfärden och vi har ett stort folkligt stöd i frågan, säger ""@AnderssonUlla i debatten om vinster i välfärden i riksdagen i dag. #vårturnu","vansterpartiet"
"333","”I dag får du dubbelt så hög avkastning på ditt eget insatta kapital genom att driva äldreboende än genom att driva en bank. Och det kommer borgarna och SD idag stå i riksdagen och försvara.” #stoppavinstjakten","vansterpartiet"
"334","Missa inte!","vansterpartiet"
"335","I Agenda om en stund debatterar @jsjostedt mot Jan Björklund om vilket parti som har den bästa miljöpolitiken.","vansterpartiet"
"336","Ytterligare en mätning från Naturskyddsföreningen ger Vänsterpartiet första plats i miljöpolitiken! Se debatt mellan Jonas Sjöstedt och Jan Björklund om klimatet, i kväll kl. 21.15 i SVT Agenda.","vansterpartiet"
"337","Det är en delseger att 9 000 unga ensamkommande får chansen att stanna i Sverige. Men vi är inte nöjda, kampen fortsätter. https://www.vansterpartiet.se/en-delseger-men-vi-ar-inte-nojda/ … #migpol #svpol","vansterpartiet"
"338","Vänsterpartiet i topp igen! 

Det är resultatet i ytterligare en genomgång av partiernas miljöpolitik från Naturskyddsföreningen.","vansterpartiet"
"339","Det tackar vi för. #tillsammansgörviskillnad","vansterpartiet"
"340","Glöm inte detta under valdagen. Rösta inte på @socialdemokrat ! Där är det makten framförallt som gäller.
Ska ni rösta vänster, rösta då på @vansterpartiet , betydligt mer hederligare.","vansterpartiet"
"341","Nästa vecka skulle det kunna bli slut på vinstjakten i välfärden. Då ska riksdagen debattera och rösta om ett lagförslag som tack vare Vänsterpartiet ligger på riksdagens bord. Läs den rafflande historien om hur ett litet parti kunde ändra hela debatten ","vansterpartiet"
"342","Du är varmt välkommen. Det är tillsammans vi gör skillnad.","vansterpartiet"
"343","Vi blir bara fler och fler. Nu har vi över 20 000 medlemmar. https://www.vansterpartiet.se/vansterpartiet-nu-fler-an-20-000-medlemmar/ … #svpol #medlem #vänstern","vansterpartiet"
"344","Tack vare Vänsterpartiet kan nu mina två tonåringar åka gratis kollektivtrafik hela sommaren, i hela Östergötland!","vansterpartiet"
"345","Vänsterpartiet ökar kraftigt i #Lund, nu på 11,2 procent i Sydsvenskans väljarundersökning #lundpol","vansterpartiet"
"346","Vänsterpartiet vill att staten ska ta ett större ansvar för att kultur når ut till fler, oavsett kön, hudfärg eller social bakgrund.Hör vår kulturpolitiska talesperson Vasiliki Tsouplaki https://www.svt.se/kultur/kulturvalet-2018-vansterpartiets-viktigaste-valfragor?cmpid=del:tw:20180531:kulturvalet-2018-vansterpartiets-viktigaste-valfragor:nyh:lp … via @svtnyheter","vansterpartiet"
"347","Regeringens infrastrukturplan innehåller för många stora motorvägsbyggen som ökar klimatutsläppen och fördröjer nödvändiga satsningar på Norrbotniabanan. Med Vänsterpartiet skulle planen sett annorlunda ut.","vansterpartiet"
"348","Blir så himla glad när jag tänker på att hundratusentals unga får åka avgiftsfritt i kollektivrafiken i sommar, att de erbjuds avgiftsfria aktiviter,  att 10 000 fler kan få sommarjobb och att fler fritidsgårdar kan ha öppet i sommar. Bättre sommarlov för unga det gör mig så ","vansterpartiet"
"349","Vackert 
https://www.sydsvenskan.se/2018-05-31/sd-och-v-avgor-malmos-framtid-efter-valet …","vansterpartiet"
"350","”Otrygga jobb ger otrygga liv och innebär att den arbetande blir än mer utlämnad till arbetsgivaren”, skriver @Hanna_Thome och @emmamalinala","vansterpartiet"
"351","Utmärkt handlingsplan för trygga jobb från S idag: https://www.socialdemokraterna.se/globalassets/aktuellt/press-pm_180530.pdf …

Vill man fördjupa sig i argumenten för de flesta av förslagen kan man läsa mer i Vänsterpartiets senaste motion på temat: Ett tryggt och hållbart arbetsliv http://www.riksdagen.se/sv/dokument-lagar/dokument/motion/ett-tryggt-och-hallbart-arbetsliv_H5023362 …","vansterpartiet"
"352","Godmorgon! Se Jonas Sjöstedt möta Ulf Kristersson i debatt om brottsligheten, kl. 06.46 i TV4 Nyhetsmorgon.","vansterpartiet"
"353","Demonstration för Reepaluproppen ett steg i rätt riktning! @vansterpartiet @socialdemokrat @Skolinkvisition #stoppavinstjakten #skolan","vansterpartiet"
"354","Vänsterpartiet förhandlar med regeringen om infrastruktur. Vårt mål är att snabbt bygga ut järnvägen längs hela Norrlandskusten. Vi och klimatet kan inte vänta på en fungerande järnväg i norr.","vansterpartiet"
"355","Precis så: ”Utredningen om rätten att ta till stridsåtgärder aldrig borde ha startats. Hamnens problem borde ha fått stanna i hamnen. Om Johansson skjutit fram överlämnandet därför att hon hoppas att frågan ska glömmas bort till sillen och snapsarna kan vi bara önska lycka till.”","vansterpartiet"
"356","– Det är långt  ifrån perfekt, men det innebär iallafall att utstationerade arbetare  kommer att få rättvisare villkor jämfört med dagens regler, säger Malin Björk efter EU-parlamentets omröstning idag.

http://eu.vansterpartiet.se/2018/05/29/forbattrade-arbetsvillkor-for-utlandska-arbetstagare/ …

#postedworkers","vansterpartiet"
"357","""För Vänsterpartiet är demokrati och mänskliga rättigheter inte förhandlingsbara. Först när alla människor på allvar har möjlighet att bestämma över sina egna liv kan verklig demokrati uppnås."" Läs @YasPosio i @Bistandsdebatt. #utvpol #bistånd #svpol","vansterpartiet"
"358","- Skillnaderna skadar vårt samhälle. En sexåring som börjar förskolan ska göra det från samma startlinje oavsett var han eller hon bor, sa @jsjostedt när han pratade ojämlikhet, skillnader och fördelningspolitik. i en fullsatt Reginateater.","vansterpartiet"
"359","Fin kö utanför mitt möte i Uppsala en halvtimme innan vi börjar.","vansterpartiet"
"360","""När några av oss beskrivs som en kostnad som äventyrar välfärden växer rasismen i klassklyftorna. Bara en ekonomi för oss alla – inte bara de få, kan förhindra det."" @ChristinaHoej i @ExpressenDebatt idag. #migpol #svpol","vansterpartiet"
"361","Fantastiskt att se uppslutningen för förskoleupproret. Gör bra villkor för förskolan till en valfråga. #pressatläge","vansterpartiet"
"362","Goda nyheter när en stor majoritet av irländarna röstar för aborträtten. Högt valdeltagande och dundrade stöd för ja-sidan bland unga och kvinnor.","vansterpartiet"
"363","Idag går jag barnvagnsmarchen. För alla de 800 kvinnor som dör varje dag pga graviditet och förlossningar. Kvinnors rättigheter är en bristvara i världen. Nu marscherar vi för solidaritet o krav för kvinnors rätt #pol","vansterpartiet"
"364","Vi lever i en politisk tid då det finns mycket som skrämmer – men det finns också mycket hopp. Med vänsterpolitik kan vi bygga ett så mycket bättre samhälle, med sammanhållning och minskade klyftor.","vansterpartiet"
"365","Ali Esbati (V) om konflikten i Göteborgs hamn och strejkrätten. http://www.gp.se/debatt/r%C3%B6r-inte-strejkr%C3%A4tten-1.6201001 … #gbgftw #svpol #strejkrätten @Hamnarbetarna @aliesbati","vansterpartiet"
"366","Vi får inte glömma att NKS-affären är en av svensk offentlighets största skandaler, och att borgerligheten i princip sms-lånade för att betala för det, skriver Karin @ragsjo och Håkan @Jornehed","vansterpartiet"
"367","Högerpartierna fortsätter att kräva begränsningar i strejkrätten med hänvisning till konflikten i Göteborgs hamn och Socialdemokraterna står och svajar. Vänsterpartiet säger än en gång klart och tydligt nej. Strejkrätten ska inte inskränkas.","vansterpartiet"
"368","Varmt välkommen! #tillsammansgörviskillnad https://twitter.com/ulanziyaaaa/status/999727333652103169 …","vansterpartiet"
"369","Varmt välkomna. #tillsammansgörviskillnad","vansterpartiet"
"370","""Kan vi vinna aborträttskampen på den gröna ön kan vi vinna den 
överallt!"" @MalinBjork_EU är hoppfull inför fredagens folkomröstning på 
Irland. @joinallofus @RFSU @ippfen #SRHR #mybodymychoice #prochoice","vansterpartiet"
"371","Att ha spenderat 40 min med @jsjostedt idag är på riktigt en av mina topp 3 bästa upplevelser i livet. Vilken människa!!!!!! Längtar tills ni får höra avsnittet <3","vansterpartiet"
"372","Trångt, varmt och optimistiskt när Vänsterpartiet Jönköping slog publikrekord med 180 pers på mötet om vägen till ett jämlikt Sverige.","vansterpartiet"
"373","Ont om utrymme men gott om optimism när Jonas Sjöstedt besöker Jönköping ikväll. SÅ många vill kämpa för jämlikhet i valet. #vänsterpartiet","vansterpartiet"
"374","Sjöstedt lever oxå upp till konceptet för #taltillnationen Närmast Wigforsska provisoriska utopier. Välfärdspolitik o jämlikhet centrala ideologiska element. #svt","vansterpartiet"
"375","Häpen över hur effektivt Jonas Sjöstedt klev fram & tog plats i sitt ""Tal till nationen"". Tydliga politiska förslag, konsekventa visioner utan alltför mycket önsketänkande. Lugn, beslutsam ton. Slutkläm: ""Vi är Sveriges enda vänsterparti"".","vansterpartiet"
"376","Jonas Sjöstedt hade framtidsvisioner i sitt tal
Ingen av de 2 tidigare har haft det
2028 ska det handla om
Heja Jonas ","vansterpartiet"
"377","Tack Jonas för att du citerar Olof Palme! En sann socialist. Du och Vänsterpartiet har min röst den 9:e september! Jag gillar att du är rakryggad och står för vad du säger! Det kännetecknar en bra ledare bl a!","vansterpartiet"
"378","Högst stöd för V på åtta år https://omni.se/hogst-stod-for-v-pa-atta-ar-gynnas-av-rodgron-kris/a/A2mq3x … #Svpol @V_SLL @vansterpartiet @jonassjostedt","vansterpartiet"
"379","För dig som hellre läser: här finns Jonas Sjöstedts tal som text. ”Tal till nationen - mitt Sverige 2028” https://www.vansterpartiet.se/app/uploads/2018/05/Jonas-Sjostedt-Mitt-Sverige-2028.pdf …","vansterpartiet"
"380","”Sverige var en gång världens mest jämlika land. Det var ingen slump. Då fanns en arbetarrörelse som tog oss dit med reformer och självförtroende. Idag är det vår uppgift. Vi är idag Sveriges enda vänsterparti.” Jonas Sjöstedt","vansterpartiet"
"381","”Om ingen lämnas efter blir det svårt för den politik som utser syndabockar. Vänsterpolitik för jämlikhet motar tillbaka högerextremism och rasism.” Jonas Sjöstedt","vansterpartiet"
"382","”Jag vill att vi om tio år har börjat korta arbetstiden. Mer tid att lyssna och umgås, med familj och med vänner. Arbete är viktigt, men livet rymmer mer än bara arbete.” Jonas Sjöstedt","vansterpartiet"
"383","”Jag tror på alla människors lika värde. Och jag vet, det säger ju alla att de gör. Men jag tycker att det också måste märkas i hur samhället ser ut.” Jonas Sjöstedt","vansterpartiet"
"384","Nu börjar Jonas Sjöstedts tal till nationen i SVT1. Hur ska Sverige se ut år 2028?","vansterpartiet"
"385","Jag ser med oro och sorg hur socialdemokraterna svajar och anpassar sina argument till M och SD. I detta läge måste vi i vänstern kliva fram, växa, argumentera och med självförtroende visa hur vi kan bygga ett Sverige med jämlikhet och sammanhållning.","vansterpartiet"
"386",".@lindasnecker "" Idag passar vi på att njuta över att vi äntligen får en samtyckeslag"" 
""","vansterpartiet"
"387","""Här ligger 300 miljarder och väntar på oss. Det är en dödssäker placering”, säger SAFs vd. Talande citat om varför skolan skulle privatiseras. Money talks....

SÃ¥ fÃ¶rstÃ¶rde vinstjakten den svenska skolan http://www.dagensarena.se/opinion/sa-forstorde-vinstjakten-den-svenska-skolan/ … via @DagensArena","vansterpartiet"
"388","Jag tror att V kommer starkt i år. Fortsätt kämpa för rättvisa arbetsförhållanden och en finansierad välfärd.","vansterpartiet"
"389","Här har ni alla Kommunalare på Vänsterpartiets fackliga rikskonferens! Stort! ","vansterpartiet"
"390","Lyssna på 5podden – en feministisk podcast från… https://www.instagram.com/p/Bi_4jn7jiBQ/?utm_source=ig_twitter_share&igshid=1ns096ny5gytu …","vansterpartiet"
"391","ALLA HAR RÄTT ATT FÅ LÄRA SIG SIMMA
Vänsterpartiet har fått igenom i förhandlingarna med regeringen att alla sexåringar i Sverige ska få ta del av gratis simskola och i höst så kommer erbjudandet till alla sexåringar i Växjö kommun!

#vårturnu #vxopol","vansterpartiet"
"392","– Svenska mineraler ska inte vara gratis och det som kommer från vindkraft och vattenkraft ska tillbaka dit där det kommer ifrån, säger Jonas Sjöstedt (V). #landsbygdsriksdagen2018 #svpol","vansterpartiet"
"393","Sjöstedt på #Landsbygdsriksdagen: ”Om marknaden får bestämma startar vårdcentralerna där mobiltäckningen är som bäst. Det är politikens uppgift att vara en motkraft och säkerställa god service i hela landet.”","vansterpartiet"
"394","Så bra den reformen är. Kanske den jag är mest nöjd över att ha fått igenom","vansterpartiet"
"395","Nu slår @jsjostedt @vansterpartiet fast att BB Sollefteå bör öppnas igen. Och säger: Årsdriften av Sollefteå var väl som 20 dörrar på Nya Karolinska i Solna. #Landsbygdsriksdagen #Aftonbladet","vansterpartiet"
"396","Nästa programpunkt: Fackliga Vänsterpartister i valrörelsen! En tung facklig panel med Vänsterpartister på valbara platser, från olika håll i landet. (Och så partisekreterare Aron Etzler på kanten)","vansterpartiet"
"397","Första punkten på Vänsterpartiets fackliga rikskonferens är inledd! Vår vice ordförande @nooshiit presenterar Ilmar Reepalu. Ilmar ska föreläsa om Välfärdsutredningen som han ledde.

Drygt 150 fackliga vänsterpartister är samlade i dagarna tre i Stockholm. ","vansterpartiet"
"398","Det kan inte komma som en överraskning att SD är pigga på att skapa ett auktoritärt samhälle med angiveri och straff för solidaritet. Vår sammanhållning är rasismens största fiende. Klart de vill förbjuda den, skriver @ChristinaHoej Larsen.","vansterpartiet"
"399","Lucy ställer väldigt bra & relevanta frågor till @jsjostedt 
Jag tycker han svarar rätt bra också ","vansterpartiet"
"400","Bra att @jsjostedt och @vansterpartiet vill säkra en vård som är patientcentrerad och där alla får en fast läkare! #tryggvard #vitaransvar 
http://dela.dn.se/tlKix-wRKm85yx_3IdlkxDIJLl5B63hXigSG3z4xs1MiDWUVcC7Z19RTNAuxOuX9F2jn_bCPH5zBp6HzJqOY8A …","vansterpartiet"
"401","”Privatisering har skapat oöverblickbar vårdmarknad” @vansterpartiet @jsjostedt @ragsjo https://omni.se/privatisering-har-skapat-ooverblickbar-vardmarknad/a/l10vXM …","vansterpartiet"
"402","Hbtq-rörelsen handlar om att få leva fullt ut som de individer vi är – i förlängningen handlar det om att skapa ett samhälle där alla får plats, skriver @MalinBjork_EU","vansterpartiet"
"403","Skatten ska skärpas för utländska företag som hyr ut arbetskraft till bland annat byggsektorn. @aliesbati i @sr_ekot om förslaget som Vänsterpartiet förhandlat fram.","vansterpartiet"
"404","Landstingen ska ansvara för utvecklingen av digital vård och de privata vårdapparnas verksamhet behöver regleras. @jsjostedt och @ragsjo på @DNDebatt idag:","vansterpartiet"
"405","Skatten ska skärpas för utländska företag som hyr ut arbetskraft till bland annat byggsektorn. Det föreslår regeringen efter förhandlingar med Vänsterpartiet. https://t.sr.se/2GmYQYF ","vansterpartiet"
"406","De som stoppar skattepengar till välfärden i egen ficka är inga riktiga företagare. Det är en sorts fuskkapitalism där man berikar sig på skattepengar som skulle gått till elever utan att ta några riktiga risker.","vansterpartiet"
"407","NYHET: Från i sommar får du som är medlem i ett fackförbund skattereduktion för en fjärdedel av avgiften. #svpol #facket","vansterpartiet"
"408","Strax börjar utfrågningen av Jonas Sjöstedt i Aftonbladets Partiprogrammet. Börjar ungefär klockan 19.25.","vansterpartiet"
"409","V: ""Agera i FN för att få stopp på övervåldet i Gaza"" https://bit.ly/2IqtwKc  #gbgftw #svpol #Gaza #Palestina #Israel #FN #regeringen @vansterpartiet","vansterpartiet"
"410","""S har gjort ett vägval i att koppla förslagen om arbetskraftsinvandring till retoriken om ”hårdare tag” i flyktingpolitiken."" @aliesbati och @ChristinaHoej i replik till Ylva Johansson.","vansterpartiet"
"411","För ett fritt Palestina, skriver om Nakba och att Israels ockupation måste få ett slut.
https://www.facebook.com/permalink.php?story_fbid=1723922307673518&id=261331320599298 …","vansterpartiet"
"412","Tack alla 260 personer som kom ikväll och lyssnade på @jsjostedt Tillsammans skapar vi ett Sverige för alla, inte bara för de rikaste! Vill du engagera dig?Hör av dig till oss eller gå in på vår hemsida och bli medlem. Alla krafter behövs! http://vansterpartietweb.azurewebsites.net/#/newregister ","vansterpartiet"
"413","V: Misstag att stänga oss ute – har försvagat miljöpolitiken - http://DN.SE  https://www.dn.se/nyheter/politik/v-misstag-att-stanga-oss-ute-har-forsvagat-miljopolitiken/ …","vansterpartiet"
"414","""Vi kan inte låta EU:s asylpolitik dikteras av rasistiska regeringar som Ungern och Polen. Istället måste länder som vill ta ett solidariskt  ansvar för den globala  flyktingsituationen få gå före och bilda en  koalition av villiga länder."" http://www.bistandsdebatten.se/exkldebattartiklar/lat-inte-rasistiska-regeringar-styra-hela-eus-flyktingpolitik/ … @alicepetren","vansterpartiet"
"415","Vi i @vansterpartiet i @vgregion har väckt frågan om vård till papperslösa, men alla andra partier, även S, säger nej. Ett fullständigt häpnadsväckande ställningstagande, menar Elise Norberg Pilhem, Eva Olofsson och @JanVvgr Alexandersson. #vårdpol","vansterpartiet"
"416","DN DEBATT 15/5
Karin Lexén och Johanna Sandahl, Naturskyddsföreningen:
”Mandatperiodens bästa parti för miljön är Vänsterpartiet”","vansterpartiet"
"417","Finbesök av @AnderssonUlla. Tur till DellenMejeri, lunch med IPS som jobbar med att få personer med psykisk ohälsa till arbete, besök på LSS-boende och info om KIVO-metoden för att utbilda fler personer till omsorgen. Tack för idag, lär mig så sjukt mycket av dig Ulla ","vansterpartiet"
"418","Krönikör @aliesbati läser vårbudget från @nya_moderaterna och associerar till Stephen King. #svpol #val2018","vansterpartiet"
"419","I @nooshiit har Vänsterpartiet en riktigt bra bostadspolitiker. Här är nog de flesta överens om att hyrorna måste pressas ned och att staten måste ta ansvar för blandade boendemiljöer. Sedan kan bostadsbidragen höjas ytterligare också, men det är en fördelningsfråga.","vansterpartiet"
"420",".@nooshiit är klockren i #svtagenda nu om bostadsbristen ""det byggs för en rik innerstadsgrupp, inte för vanliga löntagare""","vansterpartiet"
"421","Fri hyressättning av nybyggnationer kommer knappast lösa bostadsbristen för grupper som idag står utan bostad. Många har inte ens råd att efterfråga det som byggs med nuvarande regler. Det är ett luftslottsförslag. #svtagenda","vansterpartiet"
"422","Alliansen höjde inte bostadsbidraget på åtta år. Tack vare Vänsterpartiet har det höjts under den här mandatperioden. @nooshiit i #Agenda","vansterpartiet"
"423","Staten måste gå in och ta ett större finansiellt ansvar för att de 80 000 bostäder som behövs ska kunna byggas. @nooshiit i #Agenda","vansterpartiet"
"424","Reportage om #bostadsbristen och minskat #bostadsbyggande i #svtagenda i kväll. Debatt mellan @CarolineSzyber (KD) och @nooshiit (V)","vansterpartiet"
"425","Lyssna på vår bostadspolitiska talesperson, och vice ordförande för… https://www.instagram.com/p/BitkWDVD0yo/?utm_source=ig_twitter_share …","vansterpartiet"
"426","Bästa moderater, ni behöver inte vara oroliga, er politik har inget med jämlikhet att göra. Era sänkta löner, indraget stöd till att bygga billiga lägenheter och borttaget stöd till skolor i utsatta områden gör det bara värre för de som redan har det tufft.","vansterpartiet"
"427","M vill sänka sjukersättning, sjukpenning, a-kassa osv. Säg det istället för att få oss som lever på försäkringar framstå som fuskare. Vi sjuka blir inte friskare av sånt, bara fattigare. /@cwellton
8411 kr efter skatt","vansterpartiet"
"428","Nytt avsnitt av Hembakt med Jonas är ute!
Ilyas Hassan är en av grundarna och talesperson för föreningen Förorten mot våld, och när han nu är gäst i Jonas Sjöstedts podd så kretsar samtalet runt förorten.","vansterpartiet"
"429","Vad händer om Socialdemokraterna styr med högerpartier istället för… https://www.instagram.com/p/BirVklcjSRl/?utm_source=ig_twitter_share …","vansterpartiet"
"430","BOOM! Människorättsnörden i mig ryser. 

Ping @vansterpartiet . Ni har lösningen ","vansterpartiet"
"431","Sångerskan Lisa Nilsson ger oss himlen runt hörnet, men människan Lisa Nilsson står i ögonhöjd med vem som helst – snackar politik eller drar ett skämt. Intervju i Vänsterpartiets tidning Rött. https://www.vansterpartiet.se/med-himlen-till-vanster/ …","vansterpartiet"
"432","Det går att bygga en vänsterrörelse som tar den plats som socialdemokraterna nu lämnar öde. Den nya situationen ger oss i Vänsterpartiet ett stort ansvar. Vi är redo. https://www.facebook.com/permalink.php?story_fbid=1718170131582069&id=261331320599298 …","vansterpartiet"
